address,checkins,city,country,created,icon,latitude,longitude,pid,title,type,updated
Зеленодольская 38,76.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.706112,37.76698,1482.0,McDonald`s,3.0,1488444401.0
Комсомольский просп. 28,32.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.727019,37.579681,1483.0,McDonald`s,3.0,1480284107.0
Красная Слобода 9,18.0,95.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,56.329327,44.026261,1484.0,Купеческий,3.0,1486461229.0
1-я Тверская-Ямская 1,20.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.770173,37.595231,1485.0,Чайная комната,3.0,1428712073.0
Газетный пер. 17,119.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.758944,37.610539,1486.0,McDonald`s,3.0,1483465655.0
Можайское ш. 55,12.0,4890.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.672559,37.270625,1487.0,Славянская трапеза,3.0,1488637494.0
Петровка 5,1.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.761771,37.617527,1488.0,Чек Поинт,3.0,1456911924.0
Почтамтская 10,1.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.932103,30.303085,1489.0,Paparazzi,3.0,1461577874.0
Моховая 27К29,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.941714,30.343509,1490.0,Афишка,3.0,
Мичуринский просп. 29,2.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.696519,37.499273,1491.0,ЛеМарк,3.0,1371816515.0
пер. Антоненко 10,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.929587,30.312167,1492.0,Fashion Cafe,3.0,
Ленинский просп. 147,2.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.851363,30.295629,1493.0,Пальмира,3.0,1360273351.0
Московский просп. 163К2,2.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.86757,30.318743,1494.0,Охотничий домик,3.0,1407530211.0
Автовская 17,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.868519,30.269874,1495.0,Сабина,3.0,1391039508.0
просп. Гагарина 50К6,4.0,95.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,56.290709,43.982792,1496.0,Черная жемчужина,3.0,1477563277.0
Карла Либкнехта 23,33.0,49.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,56.840193,60.610554,1497.0,Bazar,3.0,1472242702.0
Невский просп. 150,5.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.928613,30.373181,1498.0,Лоза,3.0,1434999196.0
Чертановская 1К1в,9.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.633094,37.603397,1499.0,Кружка,3.0,1488299595.0
Спасский пер. 7,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.928514,30.31735,1500.0,Там-там,3.0,
Б.Черкасский пер. 2К10,9.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.75826,37.625046,1501.0,Железный Феникс,3.0,1470850553.0
Академика Лебедева 15К1,21.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.95666,30.352223,1502.0,Пьяный кролик,3.0,1479431980.0
Орджоникидзе 3,39.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.710129,37.601969,1503.0,Султан,3.0,1489274310.0
2-я Тверская-Ямская 2К1,2.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.770684,37.596579,1504.0,Баттерфляй,3.0,1351371720.0
Индустриальный просп. 9,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.93813,30.477646,1505.0,Свогас,3.0,1342904400.0
М. Сухаревская пл. 8,406.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.772679,37.630086,1506.0,Огни,3.0,1489321001.0
Красная 109,4.0,72.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,45.036713,38.973714,1507.0,Хрустальный,3.0,1397470077.0
Урицкого 30,13.0,72.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,45.043177,38.934592,1508.0,Одесса мама,3.0,1485561040.0
Ленинский просп. 73К8,2.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.688634,37.547585,1509.0,Суши весла,3.0,1394600705.0
просп. Чекистов 35К1,12.0,72.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,45.034451,38.920974,1510.0,Дуэт,3.0,1480957830.0
Никольская 21,53.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.758559,37.624121,1511.0,Baccarat,3.0,1462700979.0
Рихарда Зорге 35,23.0,151.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,54.757851,55.994552,1512.0,Уфа,3.0,1487084063.0
Восстания 17,1.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.934939,30.361359,1513.0,Beeresta,3.0,1346686019.0
Малая 3,1.0,12.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.71529,30.403211,1514.0,Русский дом,3.0,1286285826.0
Шмитовский пр. 10К1,3.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.759167,37.552687,1515.0,Золотая вобла,3.0,1488816999.0
Стойкости 8,3.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.827582,30.216407,1516.0,Сова,3.0,1440192478.0
Земляной Вал 33,105.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.757222,37.658958,1517.0,Шоколадница,3.0,1488282201.0
Б.Дмитровка 5К5,93.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.760099,37.615389,1518.0,Кетама,3.0,1447541472.0
Ленина 16,1.0,151.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,54.722914,55.946196,1519.0,Мадо,3.0,1403766567.0
Руновский пер. 5К1,0.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.742696,37.634946,1520.0,Шампиньон,3.0,1351981072.0
Н.Арбат 11К1,48.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.752095,37.59533,1521.0,Vision,3.0,1414875068.0
Октябрьской Революции 10,4.0,151.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,54.723439,55.950615,1522.0,Центр открытого доступа,3.0,1443212282.0
9-я Парковая 62,2.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.805386,37.803012,1523.0,Магнит,3.0,1352910980.0
Академика Лебедева 31,2.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.958764,30.353759,1524.0,Черная моль,3.0,1458792673.0
Пятницкое ш. 39,11.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.855022,37.355471,1525.0,Кружка,3.0,1427797779.0
Рождественский б-р 20,2.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.766243,37.630014,1526.0,Роберто,3.0,1466100145.0
Пятницкая 20,0.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.741708,37.628244,1527.0,Трюфо,3.0,
Петровка 19К1,1.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.765108,37.616,1528.0,Кофе Хауз,3.0,1349439576.0
Миклухо-Маклая 32а,52.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.640726,37.530678,1529.0,Кофе Хауз,3.0,1482937750.0
Покровка 3К7,2.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.758919,37.639743,1530.0,Петров Водкин,3.0,1332491844.0
наб. реки Мойки 20,8.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.939947,30.321087,1531.0,Певческий мост,3.0,1473452450.0
просп. Кирова 156,6.0,123.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,53.236362,50.240007,1532.0,Cinema Cafe,3.0,1415033233.0
Цвиллинга 2,0.0,158.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.166223,61.403129,1533.0,Enter,3.0,1333129804.0
просп. Стачки 194,0.0,119.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,47.21433,39.630751,1534.0,Мираж,3.0,1327558608.0
Социалистическая 48,2.0,119.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,47.21802,39.705284,1535.0,Совершенно секретно,3.0,1450215109.0
Володарского 52,0.0,158.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.158802,61.386096,1536.0,Аркада,3.0,1352302415.0
Комсомольский просп. ,20.0,158.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.194388,61.340013,1537.0,Малибу,3.0,1483621231.0
Каширское ш. 24К3,19.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.655219,37.644908,1538.0,Джон Сильвер,3.0,1476007403.0
просп. Энгельса 133,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,60.049689,30.333897,1539.0,Паллада,3.0,1350672123.0
Пушкинская 1,44.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.931057,30.357667,1540.0,Рюмочная,3.0,1483376701.0
Апраксин пер. 4,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.929087,30.325282,1541.0,Каир,3.0,
Английский просп. 39,17.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.919527,30.287823,1542.0,Street,3.0,1461573897.0
Земляной Вал 18К22,1.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.7594,37.657098,1543.0,Гранат,3.0,1280940727.0
Цветной б-р 24К1,10.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.771044,37.622432,1544.0,Бульварный роман,3.0,1466328047.0
пл. Европы 2,6.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.741571,37.566288,1545.0,Сумосан,3.0,1485781092.0
Н.Арбат 21,5.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.751943,37.585107,1546.0,Тропикана,3.0,1458486191.0
Марата 11,54.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.929632,30.35349,1547.0,Мариус,3.0,1489402604.0
Народного Ополчения 46К1,2.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.792964,37.493596,1548.0,Мока-Лока,3.0,1411890218.0
М.Дмитровка 18а,16.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.77116,37.605499,1549.0,Старина Мюллер,3.0,1437580543.0
Морозова 1,4.0,134.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,45.074387,42.012903,1550.0,Театральное,3.0,1446119113.0
Жуковского 10,6.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.936156,30.352367,1551.0,Х.О.,3.0,1388383531.0
Блюхера 47,0.0,99.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,54.988407,82.8971,1552.0,Адмирал,3.0,1280941996.0
Михайловская 1К7,2.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.935759,30.330304,1553.0,Икорный бар,3.0,1392111847.0
Михайловская 1К7,82.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.935759,30.330304,1554.0,Европа,3.0,1473079407.0
Малышева 140,9.0,49.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,56.840355,60.657239,1555.0,Дамаск,3.0,1478783474.0
ул. 8 Марта 37,4.0,49.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,56.831073,60.601697,1556.0,Мастер-пицца,3.0,1370693598.0
Посадская ,0.0,49.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,56.820962,60.576068,1557.0,Manhattan,3.0,1280937604.0
Соболева 23,2.0,49.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,56.810285,60.50855,1558.0,Сибирь,3.0,1410023110.0
просп. Ленина 26,90.0,49.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,56.837401,60.599963,1559.0,Mammas Biscuit House,3.0,1478411552.0
Токарей 35,5.0,49.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,56.828882,60.562593,1560.0,Белый соболь,3.0,1485955186.0
3-я ул. Ямского поля 15,77.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.782486,37.579331,1561.0,Голдн Палас,3.0,1484059742.0
Итальянская 4,3.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.937224,30.328795,1562.0,Золотой Остап,3.0,1425039291.0
просп. Энгельса 97,2.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,60.025678,30.320063,1563.0,Русское застолье,3.0,1476794972.0
просп. Кулакова 9К2,0.0,134.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,45.046469,41.916101,1564.0,У родника,3.0,1343042025.0
Ленина 12,5.0,99.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.029838,82.919388,1565.0,Кузина,3.0,1481971273.0
Максима Горького 64,13.0,99.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.026866,82.920394,1566.0,Островский,3.0,1470799342.0
просп. Карла Маркса 39,9.0,99.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,54.989367,82.906335,1567.0,Неаполь,3.0,1478698048.0
Таганская 1К2,0.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.741571,37.656478,1568.0,Ростик`с,3.0,1344154422.0
Привольная 13К1,5.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.700009,37.83845,1569.0,Чайнаклуб,3.0,1428662762.0
Левобулачная 24,0.0,60.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.786764,49.122853,1570.0,Стингрей,3.0,
Пушкина ,2.0,60.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.792852,49.124874,1571.0,Corona pub,3.0,1368033588.0
Большакова 157,0.0,49.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,56.815848,60.590081,1572.0,Бар Патина,3.0,
Декабристов 83,32.0,60.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.816611,49.090918,1573.0,Italiano pizzeria ristorante,3.0,1465582344.0
Чистопольская 28,13.0,60.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.818801,49.116385,1574.0,Ваниль,3.0,1417719852.0
Мавлютова 45,28.0,60.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.744566,49.192958,1575.0,Cinema Cafe,3.0,1478779881.0
Санкт-Петербургский просп. 49К9,3.0,242.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.881575,29.903074,1576.0,Двойка,3.0,1467575888.0
Б.Пушкарская 30,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.959521,30.304522,1577.0,Бочка,3.0,1309200899.0
Невский просп. 151,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.925029,30.379065,1578.0,Синема,3.0,
Средний просп. В.О. 45,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.94198,30.273953,1579.0,Бриз,3.0,1340313594.0
Конюшенный пер. 1К6,1.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.941425,30.323504,1580.0,Шилла,3.0,1349284875.0
Остоженка 27К2,5.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.739058,37.597181,1581.0,Chez Geraldine,3.0,1442415518.0
Б.Грузинская 52,6.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.769297,37.581487,1582.0,Эйфория,3.0,1439739217.0
Садовническая 9К1,0.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.747627,37.628864,1583.0,Пельмешка,3.0,1354612192.0
Ложевая 132,1.0,146.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,54.197868,37.655616,1584.0,Престиж,3.0,1389289797.0
наб. канала Грибоедова 49,4.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.930331,30.317979,1585.0,У каменного моста,3.0,1383858155.0
аллея Поликарпова 2,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,60.006192,30.295153,1586.0,Три корочки,3.0,1305528267.0
Смоленский б-р 3К5,2.0,1.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,55.739645,37.583886,1587.0,Великий султан,3.0,1354291805.0
Ломоносова 3,2.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.928433,30.333673,1588.0,Lastega,3.0,1354992255.0
Восстания 34К15,1.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.940605,30.360056,1589.0,У Хохлушки,3.0,1405018187.0
Невский просп. 172,1.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.926066,30.379244,1590.0,У Сергея,3.0,1322335530.0
Благодатная 12,0.0,2.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,59.876201,30.30817,1591.0,Сытый водитель,3.0,1315898776.0
1-й Конной Армии 46,6.0,119.0,1.0,1280742023.0,https://vk.com/images/places/restaraunt.png,47.259121,39.772092,1592.0,Теннисный клуб,3.0,1457891315.0
